Longitude,latitude,Temperature_17_09,Temperature_18_09,Temperature_19_09,Temperature_20_09,Temperature_22_09,Temperature_23_09,Temperature_24_09,Temperature_25_09,Temperature_26_09,Temperature_27_09,Temperature_28_09,Temperature_28_09,Temperature_28_09,Temperature_29_09,Temperature_30_09,Temperature_01_10,Temperature_02_10,Temperature_03_10,Temperature_04_10,Temperature_05_10,Temperature_06_10,Temperature_07_10,Temperature_08_10,Temperature_09_10,Temperature_10_10,Temperature_11_10,Temperature_12_10,Temperature_12_10,Temperature_13_10,Temperature_14_10,Temperature_15_10
25,58,11.929133,21.299213,0.62992126,8.622047,19.921259,13.582677,12.755905,16.338583,6.4173226,14.409449,3.937008,3.937008,3.937008,8.622047,11.653543,11.653543,10.0,11.929133,6.968504,6.141732,3.3858268,8.070867,5.5905514,8.897637,-2.4015749,4.4881887,1.4566929,2.559055,2.559055,-5.7086616,10.826772
44,58,19.370079,19.370079,3.1102362,10.0,21.299213,13.031496,12.204724,12.204724,11.377953,12.204724,-1.2992126,-1.2992126,-1.2992126,10.275591,11.102363,9.173228,8.070867,11.653543,8.070867,2.2834647,4.4881887,5.866142,-15.905512,5.5905514,-5.4330707,2.8346457,-2.6771653,2.007874,2.007874,-7.913386,4.7637796
68,58,15.23622,9.173228,1.7322835,9.724409,13.307087,11.377953,17.440945,19.921259,9.448819,8.897637,15.23622,15.23622,15.23622,6.4173226,14.133859,10.551181,9.173228,6.4173226,-6.8110237,7.2440944,1.1811024,11.377953,-14.527559,-1.8503937,-7.086614,1.1811024,-2.6771653,-2.1259842,-2.1259842,-6.2598424,-2.1259842
72,58,16.614174,5.5905514,-2.4015749,17.165354,16.062992,16.062992,17.992126,14.6850395,12.480315,10.826772,11.653543,11.653543,11.653543,6.968504,14.409449,9.724409,10.275591,9.724409,-4.6062994,5.5905514,-2.1259842,9.724409,-10.6692915,-0.19685039,0.07874016,-1.023622,-1.5748031,-4.3307085,-4.3307085,-5.1574802,-8.188976
80,58,19.370079,18.267717,-3.7795277,18.267717,20.19685,14.960629,17.440945,9.724409,13.307087,7.5196853,7.5196853,7.5196853,7.5196853,10.0,15.511811,8.346457,13.031496,9.448819,10.551181,4.7637796,-13.149607,-2.952756,-9.566929,8.070867,1.1811024,3.1102362,-2.6771653,3.937008,3.937008,-6.5354333,-7.3622046
84,58,19.64567,17.716536,9.173228,18.543306,20.19685,14.133859,16.614174,12.204724,13.307087,5.3149605,8.346457,8.346457,8.346457,13.858268,14.960629,-3.2283463,14.133859,8.897637,8.622047,-1.5748031,-17.834646,-5.4330707,-10.118111,9.173228,-3.2283463,5.03937,3.6614172,-0.19685039,-0.19685039,-5.1574802,-8.188976
85,58,20.748032,4.2125983,15.787401,19.921259,20.748032,15.511811,17.716536,8.622047,15.787401,9.173228,4.2125983,4.2125983,4.2125983,13.582677,15.787401,-0.19685039,16.062992,8.346457,11.102363,-0.7480315,-8.188976,3.937008,-10.6692915,8.622047,-7.086614,2.007874,4.7637796,3.1102362,3.1102362,-7.086614,-5.4330707
103,58,17.992126,8.897637,17.165354,16.338583,19.094488,15.511811,18.818897,8.346457,11.653543,3.1102362,6.968504,6.968504,6.968504,14.133859,15.511811,5.5905514,15.23622,8.897637,8.346457,-0.19685039,-1.023622,-12.322835,-13.149607,7.7952757,-1.2992126,3.937008,7.7952757,-3.7795277,-3.7795277,-3.503937,-5.7086616
104,58,11.929133,12.204724,14.409449,14.6850395,19.370079,16.338583,19.370079,11.653543,5.3149605,10.826772,8.897637,8.897637,8.897637,15.23622,9.173228,5.5905514,14.409449,4.7637796,10.0,8.070867,0.35433072,0.9055118,-4.88189,6.141732,-0.19685039,3.3858268,8.897637,-4.6062994,-4.6062994,-5.984252,-2.6771653
105,58,15.511811,7.5196853,16.338583,12.755905,20.748032,13.858268,17.992126,13.582677,1.7322835,13.858268,14.409449,14.409449,14.409449,17.165354,12.480315,7.5196853,12.204724,6.968504,4.7637796,9.173228,1.1811024,-0.19685039,-2.1259842,1.4566929,-1.2992126,2.007874,5.5905514,2.559055,2.559055,-9.291339,-0.7480315
107,58,18.267717,6.4173226,16.062992,14.409449,17.165354,16.338583,18.818897,15.511811,5.866142,8.622047,19.370079,19.370079,19.370079,12.204724,11.653543,-2.1259842,6.141732,6.141732,2.8346457,10.275591,2.007874,-0.7480315,1.1811024,5.5905514,0.9055118,0.07874016,7.5196853,0.62992126,0.62992126,-10.944881,-5.4330707
108,58,17.165354,8.070867,13.031496,8.070867,16.614174,14.6850395,18.543306,4.2125983,3.3858268,17.716536,14.6850395,14.6850395,14.6850395,18.818897,10.826772,-4.3307085,5.5905514,7.5196853,8.897637,12.204724,0.35433072,0.62992126,-11.220472,4.4881887,3.1102362,-2.4015749,8.346457,2.2834647,2.2834647,-1.5748031,-3.7795277
113,58,17.992126,3.1102362,14.133859,8.622047,9.448819,14.960629,18.818897,16.062992,16.614174,12.755905,18.267717,18.267717,18.267717,17.992126,8.622047,-2.1259842,5.3149605,7.7952757,-1.8503937,8.897637,4.2125983,-1.5748031,3.3858268,3.937008,-4.88189,-4.88189,8.622047,0.07874016,0.07874016,-5.984252,-10.393701
115,58,19.921259,7.7952757,17.716536,6.6929135,7.2440944,14.133859,16.614174,11.102363,14.133859,12.755905,16.062992,16.062992,16.062992,17.440945,8.622047,-1.2992126,12.204724,6.6929135,0.35433072,13.858268,4.2125983,-2.952756,6.4173226,5.3149605,-3.7795277,-2.6771653,6.968504,-0.7480315,-0.7480315,5.03937,-15.07874
116,58,19.370079,7.5196853,13.031496,6.968504,10.275591,13.858268,15.23622,21.574802,11.102363,11.929133,15.787401,15.787401,15.787401,16.889763,10.0,8.346457,11.102363,6.6929135,0.9055118,13.582677,3.3858268,4.4881887,4.4881887,6.6929135,-12.874016,0.9055118,5.3149605,-5.4330707,-5.4330707,-5.7086616,3.6614172
118,58,13.582677,10.0,11.377953,2.559055,15.511811,14.133859,16.338583,9.173228,13.307087,18.818897,16.338583,16.338583,16.338583,13.307087,11.102363,9.173228,9.724409,6.968504,1.4566929,4.7637796,0.62992126,7.2440944,11.929133,3.6614172,-10.393701,1.1811024,5.03937,11.102363,11.102363,-8.464567,10.0
172,58,11.653543,12.204724,7.5196853,16.614174,16.338583,15.23622,16.614174,16.614174,16.614174,20.47244,17.440945,17.440945,17.440945,14.409449,12.204724,-4.055118,8.897637,5.866142,5.3149605,8.070867,2.8346457,14.960629,11.653543,6.141732,-9.291339,6.968504,7.2440944,4.7637796,4.7637796,10.826772,8.070867
174,58,17.165354,13.031496,8.070867,14.960629,16.062992,12.755905,16.062992,21.299213,13.582677,22.952755,17.165354,17.165354,17.165354,17.440945,12.755905,12.204724,6.4173226,6.4173226,5.5905514,14.133859,-4.6062994,13.858268,10.0,5.03937,6.6929135,-0.19685039,6.4173226,2.2834647,2.2834647,-2.1259842,8.897637
175,58,17.716536,15.787401,7.5196853,13.307087,5.866142,4.7637796,15.511811,18.543306,15.787401,23.503937,14.960629,14.960629,14.960629,17.716536,13.031496,13.307087,6.4173226,3.1102362,8.070867,10.826772,1.7322835,11.102363,-1.5748031,5.5905514,3.6614172,2.2834647,3.937008,0.9055118,0.9055118,0.07874016,8.897637
176,58,16.062992,15.511811,9.724409,9.448819,10.551181,12.480315,13.307087,20.748032,14.960629,24.33071,12.480315,12.480315,12.480315,17.165354,14.409449,12.204724,3.3858268,2.007874,6.4173226,12.204724,12.204724,12.204724,-1.023622,2.007874,6.4173226,4.2125983,4.2125983,2.559055,2.559055,0.62992126,4.2125983
177,58,14.6850395,16.062992,13.031496,11.377953,13.307087,10.0,10.275591,23.779528,10.551181,19.64567,6.4173226,6.4173226,6.4173226,16.889763,7.7952757,10.0,2.8346457,2.8346457,5.03937,10.551181,13.307087,10.826772,-9.015748,-0.47244096,1.7322835,1.4566929,2.2834647,2.559055,2.559055,-0.7480315,5.866142
-162,58,15.511811,12.204724,-7.6377954,13.307087,13.582677,11.929133,13.031496,20.47244,11.929133,16.614174,6.968504,6.968504,6.968504,14.409449,9.448819,5.3149605,3.6614172,-0.47244096,2.559055,3.3858268,12.204724,11.377953,-9.291339,2.2834647,7.5196853,-9.015748,-0.47244096,1.1811024,1.1811024,0.35433072,8.346457
-158,58,17.165354,9.173228,7.5196853,19.370079,9.448819,15.23622,7.5196853,21.850393,9.173228,11.102363,9.173228,9.173228,9.173228,14.6850395,8.622047,9.173228,2.559055,-4.3307085,11.929133,3.937008,9.173228,6.968504,1.7322835,-2.952756,6.141732,-7.6377954,-0.47244096,0.9055118,0.9055118,-1.023622,6.4173226
-156,58,14.409449,8.346457,8.897637,19.921259,9.448819,11.377953,3.937008,20.47244,6.968504,18.267717,6.968504,6.968504,6.968504,14.960629,3.3858268,10.275591,2.8346457,-2.1259842,9.173228,5.5905514,0.35433072,1.1811024,-1.8503937,-6.2598424,10.0,-8.464567,-10.6692915,2.8346457,2.8346457,-0.47244096,3.937008
-115,58,10.275591,6.4173226,9.724409,19.64567,9.173228,12.480315,5.3149605,20.19685,10.0,20.19685,13.858268,13.858268,13.858268,13.582677,1.7322835,7.7952757,6.141732,-2.6771653,8.897637,1.1811024,3.6614172,6.4173226,-0.47244096,0.62992126,11.653543,-3.503937,0.35433072,-1.023622,-1.023622,-2.4015749,-11.220472
-113,58,15.511811,8.897637,3.937008,21.299213,11.102363,8.346457,0.62992126,18.818897,11.102363,14.6850395,8.346457,8.346457,8.346457,13.031496,5.03937,9.173228,4.7637796,2.2834647,5.03937,6.141732,-2.6771653,6.6929135,1.1811024,-2.6771653,3.1102362,-0.47244096,0.07874016,3.937008,3.937008,-6.5354333,-0.7480315
-109,58,5.866142,7.2440944,3.937008,21.299213,10.275591,5.03937,1.1811024,17.992126,12.480315,12.480315,8.346457,8.346457,8.346457,12.204724,8.622047,10.275591,4.7637796,-0.47244096,5.3149605,3.1102362,0.07874016,5.866142,-4.3307085,0.35433072,7.7952757,2.007874,-3.2283463,4.4881887,4.4881887,-5.7086616,-0.7480315
-108,58,10.0,10.0,10.826772,17.440945,3.937008,10.275591,5.3149605,19.370079,5.5905514,16.614174,13.858268,13.858268,13.858268,14.409449,5.03937,14.133859,5.5905514,-1.8503937,3.1102362,4.7637796,-10.944881,7.5196853,-5.4330707,0.07874016,2.007874,4.4881887,-13.425197,-0.47244096,-0.47244096,-3.503937,0.9055118
-105,58,13.582677,8.070867,10.275591,18.543306,8.622047,1.7322835,6.4173226,20.47244,12.204724,11.102363,14.133859,14.133859,14.133859,13.307087,9.724409,17.716536,5.866142,10.551181,11.653543,6.4173226,1.4566929,6.968504,14.6850395,-2.4015749,3.3858268,4.7637796,1.4566929,-1.5748031,-1.5748031,-4.055118,-1.023622
-104,58,6.968504,8.897637,13.031496,17.440945,10.275591,8.346457,10.275591,19.094488,11.929133,12.204724,9.173228,9.173228,9.173228,14.409449,3.6614172,16.614174,6.4173226,8.346457,12.480315,1.7322835,1.4566929,6.4173226,14.409449,-1.8503937,-2.4015749,5.5905514,2.2834647,-0.19685039,-0.19685039,-0.47244096,-4.055118
-98,58,12.755905,-6.2598424,13.031496,23.228346,1.7322835,9.173228,13.858268,15.787401,20.748032,11.377953,5.866142,5.866142,5.866142,13.307087,3.3858268,13.307087,6.6929135,10.0,14.133859,2.8346457,3.937008,5.5905514,14.133859,-0.47244096,-5.4330707,7.7952757,-7.086614,1.1811024,1.1811024,0.35433072,-0.47244096
-96,58,11.653543,6.4173226,14.133859,21.023623,3.937008,13.031496,12.204724,7.7952757,22.952755,11.929133,2.559055,2.559055,2.559055,12.204724,11.929133,13.031496,6.141732,9.448819,10.826772,2.8346457,5.5905514,6.4173226,13.582677,1.1811024,-2.1259842,10.0,-4.3307085,-1.2992126,-1.2992126,-2.6771653,0.07874016
-92,58,11.653543,7.7952757,22.125984,19.64567,7.5196853,20.19685,16.889763,11.102363,16.614174,10.826772,7.5196853,7.5196853,7.5196853,13.582677,7.7952757,14.409449,6.4173226,10.826772,15.23622,1.1811024,2.8346457,3.3858268,13.582677,-3.2283463,-12.047244,3.3858268,3.6614172,1.1811024,1.1811024,-3.2283463,-0.7480315
-91,58,7.7952757,6.4173226,21.574802,17.440945,7.7952757,14.409449,18.267717,8.346457,19.094488,12.204724,10.0,10.0,10.0,12.204724,14.6850395,17.992126,1.7322835,3.937008,16.338583,1.1811024,3.3858268,-16.181103,12.755905,1.7322835,0.9055118,6.4173226,0.62992126,-0.19685039,-0.19685039,-7.6377954,-3.7795277
-67,58,13.582677,-10.944881,22.125984,18.543306,13.031496,14.409449,19.094488,16.062992,20.748032,12.755905,16.889763,16.889763,16.889763,10.0,3.937008,16.338583,-0.47244096,7.5196853,12.480315,2.007874,2.8346457,-14.527559,11.653543,-0.7480315,0.62992126,4.4881887,3.3858268,3.3858268,3.3858268,-4.055118,-9.84252
-64,58,-10.393701,9.724409,22.401575,22.677166,5.5905514,15.511811,13.582677,9.724409,20.47244,22.401575,21.574802,21.574802,21.574802,13.031496,11.929133,14.409449,0.07874016,2.8346457,15.787401,-1.5748031,3.1102362,-16.181103,12.204724,1.1811024,2.559055,4.7637796,8.622047,-0.7480315,-0.7480315,-0.19685039,-15.07874
-63,58,1.4566929,13.858268,24.055119,20.47244,7.2440944,15.787401,16.062992,13.031496,21.850393,22.401575,17.440945,17.440945,17.440945,12.755905,10.551181,14.133859,-0.47244096,5.5905514,16.889763,0.62992126,4.7637796,-13.9763775,14.6850395,-2.1259842,2.007874,-0.19685039,6.6929135,0.35433072,0.35433072,-2.952756,-7.913386
-62,58,6.6929135,16.062992,21.850393,20.748032,14.6850395,22.952755,13.582677,8.622047,22.677166,21.850393,16.062992,16.062992,16.062992,13.582677,8.346457,15.511811,0.9055118,10.826772,9.724409,-3.2283463,7.7952757,-3.2283463,13.582677,-2.952756,2.8346457,2.559055,4.4881887,-11.496063,-11.496063,-6.5354333,-8.740157
-61,58,9.448819,15.787401,20.748032,22.125984,10.0,14.960629,17.165354,8.897637,20.748032,15.511811,14.409449,14.409449,14.409449,12.755905,10.826772,7.5196853,1.1811024,8.897637,11.102363,0.62992126,2.2834647,7.5196853,10.826772,-1.8503937,4.4881887,0.35433072,3.6614172,-1.2992126,-1.2992126,-0.47244096,-7.3622046
-60,58,12.204724,19.094488,23.503937,21.850393,9.448819,10.551181,15.511811,10.551181,19.921259,17.165354,10.275591,10.275591,10.275591,14.409449,12.755905,5.866142,-2.4015749,8.897637,14.6850395,-2.4015749,-1.5748031,10.0,8.070867,-4.055118,-1.2992126,2.007874,1.1811024,-0.7480315,-0.7480315,-1.8503937,-12.598425
-59,58,13.031496,18.818897,20.19685,21.850393,13.858268,15.23622,8.346457,9.724409,19.370079,21.850393,14.6850395,14.6850395,14.6850395,13.582677,12.755905,14.133859,-2.952756,7.7952757,14.409449,6.6929135,2.8346457,10.0,6.4173226,-4.88189,0.35433072,-1.2992126,0.35433072,0.62992126,0.62992126,-5.7086616,-7.086614
-57,58,21.023623,20.47244,21.574802,21.850393,13.307087,8.622047,4.7637796,9.724409,18.267717,23.503937,14.133859,14.133859,14.133859,13.307087,13.031496,16.889763,6.968504,3.6614172,17.716536,-5.984252,4.4881887,-6.5354333,7.2440944,-6.5354333,0.9055118,-2.4015749,-0.19685039,-4.6062994,-4.6062994,-8.464567,-8.740157
-52,58,19.64567,18.818897,20.47244,21.574802,12.755905,7.5196853,4.2125983,11.377953,18.818897,22.677166,11.653543,11.653543,11.653543,11.653543,13.031496,15.23622,-7.913386,0.35433072,16.062992,-9.291339,2.8346457,3.3858268,-1.2992126,-3.2283463,1.4566929,-1.023622,0.9055118,-5.1574802,-5.1574802,-8.740157,-7.913386
-51,58,21.850393,19.370079,19.370079,21.023623,11.653543,4.7637796,12.480315,10.275591,19.64567,23.779528,13.031496,13.031496,13.031496,12.204724,16.338583,16.614174,1.4566929,2.559055,17.716536,0.35433072,3.937008,1.1811024,2.2834647,1.1811024,-5.4330707,0.62992126,1.1811024,1.7322835,1.7322835,-7.3622046,-3.503937
-50,58,19.370079,14.133859,20.47244,22.125984,9.448819,10.275591,6.968504,9.173228,19.370079,23.779528,8.897637,8.897637,8.897637,11.653543,12.204724,17.440945,4.4881887,2.8346457,17.440945,-7.086614,6.6929135,1.7322835,9.173228,9.173228,-1.5748031,-1.023622,0.35433072,0.62992126,0.62992126,-10.118111,-8.464567
-48,58,21.299213,13.858268,16.338583,19.370079,12.204724,5.03937,18.267717,12.480315,23.503937,21.023623,14.409449,14.409449,14.409449,9.724409,10.826772,6.6929135,8.622047,4.2125983,16.614174,-4.3307085,5.866142,2.007874,10.0,11.929133,-4.055118,1.1811024,-1.2992126,0.07874016,0.07874016,-12.047244,-10.393701
-47,58,20.748032,14.133859,12.480315,18.818897,13.031496,10.275591,15.511811,10.275591,22.125984,22.952755,13.582677,13.582677,13.582677,7.7952757,9.724409,9.448819,8.070867,5.3149605,17.165354,7.2440944,5.03937,2.559055,8.897637,13.582677,-0.19685039,-2.1259842,-9.015748,-1.8503937,-1.8503937,-10.944881,-13.9763775
-46,58,19.370079,16.889763,20.47244,19.921259,12.480315,7.2440944,11.653543,7.2440944,19.921259,19.370079,9.448819,9.448819,9.448819,6.141732,6.4173226,10.275591,6.6929135,14.409449,16.889763,2.2834647,4.2125983,3.3858268,9.448819,9.448819,-1.023622,-4.3307085,-2.4015749,-5.4330707,-5.4330707,-12.598425,-14.527559
-42,58,12.480315,18.543306,20.19685,18.267717,10.0,6.968504,14.6850395,6.141732,21.023623,21.574802,11.929133,11.929133,11.929133,1.4566929,7.7952757,10.826772,-2.4015749,11.929133,14.133859,3.1102362,-4.88189,2.559055,9.724409,0.07874016,-0.47244096,-10.118111,3.6614172,-6.8110237,-6.8110237,-13.700788,-12.874016
-41,58,11.377953,15.787401,20.47244,12.480315,11.653543,6.6929135,17.440945,6.6929135,21.574802,21.850393,11.377953,11.377953,11.377953,-3.503937,11.929133,15.23622,3.1102362,8.346457,15.23622,-2.1259842,-0.47244096,13.582677,9.173228,10.826772,4.7637796,-10.393701,-5.4330707,-6.8110237,-6.8110237,-12.322835,-1.023622
-21,58,16.889763,12.480315,22.125984,17.716536,8.897637,11.653543,15.787401,10.275591,20.19685,21.574802,20.748032,20.748032,20.748032,-6.5354333,13.582677,6.968504,9.448819,6.4173226,15.787401,-4.3307085,11.102363,13.307087,6.968504,9.448819,3.6614172,-11.496063,-9.291339,-9.015748,-9.015748,-9.291339,0.35433072
-20,58,14.409449,18.818897,20.47244,16.889763,11.929133,6.6929135,10.826772,4.2125983,22.401575,20.47244,19.094488,19.094488,19.094488,-1.8503937,16.614174,8.897637,9.173228,14.960629,14.133859,7.5196853,8.622047,12.480315,8.070867,3.1102362,8.346457,-3.503937,-10.944881,2.2834647,2.2834647,3.3858268,-1.2992126
-19,58,5.3149605,19.921259,20.19685,18.818897,9.173228,13.307087,13.858268,5.03937,18.267717,21.574802,17.165354,17.165354,17.165354,4.2125983,17.440945,13.582677,11.929133,12.755905,7.5196853,1.4566929,9.448819,12.755905,9.448819,-3.7795277,4.4881887,-0.7480315,-5.984252,-4.6062994,-4.6062994,-1.5748031,5.03937
-18,58,11.653543,20.19685,19.094488,17.440945,5.5905514,17.440945,10.0,6.141732,16.889763,20.748032,8.070867,8.070867,8.070867,-3.7795277,16.062992,14.409449,9.448819,13.307087,12.755905,12.480315,9.724409,12.204724,5.3149605,-1.8503937,-2.1259842,-8.188976,-8.464567,2.2834647,2.2834647,12.480315,5.866142
21,57,14.133859,20.47244,18.543306,17.992126,5.866142,16.062992,14.960629,8.346457,11.102363,20.748032,10.551181,10.551181,10.551181,6.6929135,17.165354,15.787401,12.480315,14.409449,9.448819,9.448819,11.102363,13.858268,9.173228,-2.952756,9.173228,-3.7795277,-3.2283463,10.0,10.0,4.7637796,7.2440944
49,57,14.6850395,14.6850395,20.47244,13.582677,6.968504,17.716536,13.858268,8.622047,14.6850395,22.401575,12.480315,12.480315,12.480315,3.1102362,14.6850395,9.173228,12.204724,13.582677,9.724409,2.007874,5.5905514,10.551181,8.346457,-5.984252,10.0,-3.2283463,-6.8110237,5.3149605,5.3149605,11.929133,-13.700788
72,57,16.889763,17.716536,19.370079,10.275591,9.724409,17.165354,17.716536,3.3858268,8.346457,21.574802,20.47244,20.47244,20.47244,9.173228,11.377953,11.102363,9.724409,8.897637,6.6929135,2.8346457,5.03937,8.897637,6.968504,-10.944881,7.5196853,4.7637796,-5.1574802,7.2440944,7.2440944,13.031496,-4.88189
73,57,17.716536,16.614174,19.094488,9.448819,4.2125983,16.889763,18.543306,3.6614172,15.511811,21.850393,20.47244,20.47244,20.47244,13.031496,5.3149605,14.6850395,8.622047,10.551181,10.0,6.141732,6.141732,8.622047,6.968504,-3.2283463,8.070867,4.2125983,-10.393701,7.2440944,7.2440944,10.0,-4.6062994
74,57,18.543306,10.0,19.64567,17.440945,12.755905,16.889763,15.511811,9.448819,14.960629,17.992126,22.677166,22.677166,22.677166,8.070867,6.6929135,12.204724,6.968504,12.480315,3.1102362,9.448819,8.070867,9.724409,5.03937,-0.7480315,4.2125983,0.35433072,-10.393701,7.5196853,7.5196853,4.7637796,-5.7086616
75,57,21.850393,16.338583,18.267717,15.511811,0.9055118,16.062992,13.582677,1.1811024,9.724409,18.818897,23.228346,23.228346,23.228346,8.897637,10.275591,11.102363,8.622047,14.6850395,2.559055,7.2440944,8.622047,16.062992,1.4566929,0.62992126,5.03937,-2.952756,-4.88189,-1.8503937,-1.8503937,10.275591,-6.5354333
82,57,18.818897,19.921259,13.031496,11.102363,12.480315,13.307087,7.5196853,15.511811,8.070867,21.850393,20.748032,20.748032,20.748032,3.937008,8.346457,8.070867,9.724409,14.133859,10.275591,6.6929135,6.4173226,15.511811,-1.023622,1.1811024,1.7322835,-3.7795277,5.866142,2.2834647,2.2834647,8.346457,-9.015748
83,57,17.992126,18.267717,18.543306,8.346457,11.653543,14.409449,8.897637,16.338583,7.7952757,15.787401,19.921259,19.921259,19.921259,1.4566929,14.960629,4.7637796,10.826772,12.204724,11.377953,11.102363,8.346457,14.409449,-1.2992126,0.9055118,-0.19685039,-1.2992126,-4.3307085,1.7322835,1.7322835,2.8346457,-7.3622046
85,57,19.094488,17.165354,13.307087,16.338583,14.133859,14.133859,7.2440944,14.6850395,8.346457,13.307087,19.921259,19.921259,19.921259,0.9055118,12.755905,12.480315,10.826772,12.755905,8.346457,11.377953,12.204724,10.275591,-1.023622,2.559055,1.7322835,-7.086614,5.5905514,1.7322835,1.7322835,5.3149605,-2.6771653
86,57,5.5905514,17.165354,13.307087,10.275591,8.070867,17.440945,7.2440944,15.511811,7.5196853,13.031496,22.125984,22.125984,22.125984,0.9055118,13.858268,9.448819,11.377953,13.307087,2.559055,10.551181,11.653543,11.377953,3.3858268,5.5905514,4.4881887,-4.055118,2.2834647,-0.47244096,-0.47244096,3.937008,-3.503937
87,57,9.173228,18.267717,16.889763,7.7952757,8.346457,22.952755,3.3858268,15.23622,7.5196853,17.165354,21.574802,21.574802,21.574802,0.62992126,10.551181,15.511811,-1.023622,14.133859,7.2440944,11.377953,10.0,11.653543,4.7637796,4.4881887,1.4566929,-6.2598424,9.724409,1.1811024,1.1811024,6.4173226,-5.1574802
88,57,1.4566929,16.338583,13.582677,-0.19685039,13.858268,21.023623,6.968504,15.23622,10.826772,17.716536,21.023623,21.023623,21.023623,5.5905514,10.275591,16.338583,2.2834647,14.6850395,6.968504,13.031496,7.7952757,14.409449,3.3858268,6.4173226,1.4566929,6.141732,9.448819,0.35433072,0.35433072,-1.2992126,-4.88189
